"KEY_CODE","CITYNAME","NAME","êlå˚ëçêî20","ê¢ë—êî20","êlå˚2020_20_79çŒ","êlå˚ëçêî15","êlå˚ëçêî10","êlå˚ëùå∏20_15","êlå˚ëùå∏15_10","êlå˚ëùå∏ó¶20_15","êlå˚ëùå∏ó¶15_10","çÇóÓâªó¶20","çÇóÓâªó¶15","çÇóÓâªó¶10","çÇóÓâªó¶20_15","çÇóÓâªó¶15_10","îNè≠î‰ó¶20","îNè≠î‰ó¶15","ê∂éYîNóÓêlå˚î‰ó¶20","ê∂éYîNóÓêlå˚î‰ó¶15","é∏ã∆ó¶20","é∏ã∆ó¶15","éùÇøâ∆î‰ó¶20","éùÇøâ∆î‰ó¶15","ó¨ì¸êlå˚î‰ó¶20","î_ó—ã∆î‰ó¶20","î_ó—ã∆î‰ó¶15","ëÊàÍéüéYã∆î‰ó¶20","ëÊìÒéüéYã∆î‰ó¶20","ëÊéOéüéYã∆î‰ó¶20","íj20_0_4","íj20_5_9","íj20_10_14","íj20_15_19","íj20_20_24","íj20_25_29","íj20_30_34","íj20_35_39","íj20_40_44","íj20_45_49","íj20_50_54","íj20_55_59","íj20_60_64","íj20_65_69","íj20_70_74","íj20_75_79","íj20_80_84","íj20_85_89","íj20_90_94","íj20_95_99","íj20_over100","èó20_0_4","èó20_5_9","èó20_10_14","èó20_15_19","èó20_20_24","èó20_25_29","èó20_30_34","èó20_35_39","èó20_40_44","èó20_45_49","èó20_50_54","èó20_55_59","èó20_60_64","èó20_65_69","èó20_70_74","èó20_75_79","èó20_80_84","èó20_85_89","èó20_90_94","èó20_95_99","èó20_over100","êlå˚_ëçêî_åªèZèä","êlå˚_ëçêî_à⁄ìÆÇ†ÇË.5îNëOÇÃèÌèZésãÊí¨ë∫.ïsè⁄.ÇèúÇ≠.","êlå˚_ëçêî_çëì‡Ç©ÇÁ","êlå˚_ëçêî_é©ésí¨ë∫ì‡Ç©ÇÁ","êlå˚_ëçêî_åßì‡ëºésí¨ë∫Ç©ÇÁ","êlå˚_ëçêî_ëºåßÇ©ÇÁ","êlå˚_ëçêî_çëäOÇ©ÇÁ","êlå˚_ëçêî_èoê∂éûÇ©ÇÁ","êlå˚_ëçêî_1îNñ¢ñû","êlå˚_ëçêî_1îNà»è„5îNñ¢ñû","êlå˚_ëçêî_5îNà»è„10îNñ¢ñû","êlå˚_ëçêî_10îNà»è„20îNñ¢ñû","êlå˚_ëçêî_20îNà»è„"
282210380,"é¬éRés","ê£óò",123,53,100,131,130,-8,1,-0.0610687022900763,0.00769230769230769,0.520325203252033,0.427480916030534,0.4,0.0928442872214982,0.0274809160305343,0.0487804878048781,0.0152671755725191,0.430894308943089,0.557251908396947,0.0344827586206897,0.025,0.981132075471698,0.981818181818182,0.0975609756097561,0.30952380952381,0.128205128205128,0.30952380952381,0.226190476190476,0.404761904761905,1,1,0,0,0,2,1,4,4,2,3,6,5,8,10,4,5,3,1,0,0,1,3,0,0,2,0,3,4,3,2,3,2,7,9,9,7,3,2,1,2,0,111,12,12,7,5,0,0,30,1,11,9,12,60
282210390,"é¬éRés","êõ",91,40,71,95,105,-4,-10,-0.0421052631578947,-0.0952380952380952,0.51685393258427,0.463157894736842,0.40952380952381,0.0536960378474276,0.0536340852130326,0.0674157303370786,0.0421052631578947,0.415730337078652,0.494736842105263,0.0357142857142857,0,0.85,0.813953488372093,0.168539325842697,0.203703703703704,0.109090909090909,0.203703703703704,0.0925925925925926,0.62962962962963,2,0,0,1,1,1,1,2,5,2,3,2,1,6,5,6,1,0,3,0,0,0,3,1,1,0,1,1,4,3,1,3,2,2,6,6,7,4,2,0,0,0,74,15,12,5,2,5,3,14,7,8,12,12,36
282210400,"é¬éRés","êVëë",175,58,122,194,201,-19,-7,-0.0979381443298969,-0.0348258706467662,0.314285714285714,0.345549738219895,0.343283582089552,-0.031264023934181,0.00226615613034303,0.171428571428571,0.151832460732984,0.514285714285714,0.50261780104712,0.0117647058823529,0.0198019801980198,0.982758620689655,0.96875,0.0591715976331361,0.142857142857143,0.191919191919192,0.142857142857143,0.154761904761905,0.702380952380952,3,5,5,3,3,1,4,6,6,4,6,4,3,6,11,3,2,1,1,0,0,1,10,6,3,5,3,2,8,5,4,8,4,8,8,7,3,7,3,2,1,0,159,10,10,5,2,3,0,60,0,10,20,30,49
282210410,"é¬éRés","ñkëÚìc",89,36,73,90,110,-1,-20,-0.0111111111111111,-0.181818181818182,0.359550561797753,0.4,0.336363636363636,-0.0404494382022472,0.0636363636363637,0.0786516853932584,0.0333333333333333,0.561797752808989,0.566666666666667,0,0.0192307692307692,0.944444444444444,0.829268292682927,0.166666666666667,0.183333333333333,0.196078431372549,0.183333333333333,0.233333333333333,0.583333333333333,1,0,3,1,1,0,0,2,1,3,5,4,8,0,7,2,3,0,0,0,0,2,1,0,0,3,1,1,2,2,3,5,7,1,7,5,3,2,3,0,0,0,70,14,14,10,3,1,0,12,4,10,13,7,38
282210420,"é¬éRés","ëOëÚìc",134,53,102,162,179,-28,-17,-0.172839506172839,-0.0949720670391061,0.470149253731343,0.382716049382716,0.279329608938547,0.0874332043486273,0.103386440444169,0.082089552238806,0.166666666666667,0.447761194029851,0.450617283950617,0,0.037037037037037,0.962264150943396,0.903225806451613,0.0597014925373134,0.0666666666666667,0.115384615384615,0.0666666666666667,0.253333333333333,0.613333333333333,1,1,4,6,2,1,1,4,6,7,4,1,4,6,11,6,6,1,0,0,0,1,2,2,3,1,0,1,2,5,4,2,4,2,8,11,9,1,1,2,1,0,126,8,8,6,1,1,0,26,1,8,2,23,74
282210430,"é¬éRés","ãÿéR",0,0,0,33,43,-33,-10,-1,-0.232558139534884,,0.212121212121212,0.0697674418604651,,0.142353770260747,,0.0606060606060606,,0.727272727272727,,0,,0.307692307692308,,,0.08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282210440,"é¬éRés","ìåëÚìc",129,45,89,125,128,4,-3,0.032,-0.0234375,0.330645161290323,0.298387096774194,0.25,0.032258064516129,0.0483870967741936,0.169354838709677,0.129032258064516,0.5,0.57258064516129,0.0588235294117647,0.0153846153846154,0.977272727272727,0.925,0.149532710280374,0.296875,0.109375,0.296875,0.25,0.390625,2,2,6,0,3,3,2,5,7,7,2,5,3,2,7,3,1,2,1,1,0,1,6,4,1,0,3,4,4,5,4,1,1,2,7,9,0,4,3,1,0,0,91,16,16,14,0,2,0,25,0,16,12,12,42
282210450,"é¬éRés","ñÏä‘",109,46,82,122,133,-13,-11,-0.10655737704918,-0.0827067669172932,0.37037037037037,0.30327868852459,0.315789473684211,0.0670916818457802,-0.0125107851596203,0.12037037037037,0.122950819672131,0.509259259259259,0.573770491803279,0.0289855072463768,0.0285714285714286,0.869565217391304,0.86,0.0648148148148148,0.17910447761194,0.161764705882353,0.17910447761194,0.253731343283582,0.507462686567164,1,3,4,0,3,1,1,2,5,2,1,6,5,5,9,4,1,1,0,0,0,2,1,2,3,1,2,2,3,2,4,2,5,5,5,6,1,4,3,1,0,0,101,7,7,3,0,4,0,27,2,5,18,16,40
282210460,"é¬éRés","òaìc",115,43,88,118,134,-3,-16,-0.0254237288135593,-0.119402985074627,0.434782608695652,0.457627118644068,0.373134328358209,-0.0228445099484156,0.0844927902858588,0.0695652173913043,0.0593220338983051,0.495652173913044,0.483050847457627,0.0317460317460317,0.0303030303030303,0.976744186046512,1,0.0720720720720721,0.180327868852459,0.25,0.180327868852459,0.262295081967213,0.508196721311475,0,3,1,1,4,3,1,1,3,3,5,5,4,4,9,3,4,4,1,0,0,0,1,3,1,5,1,3,2,3,3,3,2,4,6,6,5,2,5,1,0,0,103,8,8,3,2,3,0,32,0,13,6,17,43
282210470,"é¬éRés","ëÂü∫",46,16,33,54,55,-8,-1,-0.148148148148148,-0.0181818181818182,0.456521739130435,0.351851851851852,0.272727272727273,0.104669887278583,0.0791245791245792,0.130434782608696,0.12962962962963,0.41304347826087,0.518518518518518,0,0.03125,1,1,0,0.333333333333333,0.225806451612903,0.333333333333333,0.233333333333333,0.433333333333333,0,1,3,2,0,1,0,1,2,1,2,1,0,4,3,1,1,0,0,0,0,1,0,1,0,1,0,1,2,0,1,1,2,1,4,3,1,2,2,0,0,0,43,0,0,0,0,0,0,15,0,0,3,6,19
282210480,"é¬éRés","î é·éõ",116,44,80,130,134,-14,-4,-0.107692307692308,-0.0298507462686567,0.5,0.469230769230769,0.462686567164179,0.0307692307692308,0.00654420206659012,0.0517241379310345,0.0538461538461538,0.448275862068966,0.476923076923077,0.0142857142857143,0.025974025974026,0.977272727272727,0.979166666666667,0.0344827586206897,0.304347826086957,0.293333333333333,0.304347826086957,0.376811594202899,0.318840579710145,1,0,0,1,2,0,1,2,3,1,5,5,5,8,4,4,5,8,1,0,0,2,3,0,1,1,1,3,3,4,4,3,2,5,2,8,4,10,1,3,0,0,112,4,4,0,3,1,0,35,0,4,8,10,59
282210490,"é¬éRés","‚™å©",0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282210500,"é¬éRés","ì°ç‚",99,48,71,119,131,-20,-12,-0.168067226890756,-0.0916030534351145,0.575757575757576,0.504201680672269,0.412213740458015,0.0715558950853069,0.0919879402142536,0.0404040404040404,0.0420168067226891,0.383838383838384,0.453781512605042,0,0,0.979166666666667,1,0.0202020202020202,0.242424242424242,0.320512820512821,0.242424242424242,0.242424242424242,0.409090909090909,0,0,2,1,1,1,1,0,2,2,5,1,5,2,8,6,0,3,4,1,0,0,1,1,1,0,2,1,2,1,1,2,4,5,7,6,6,4,5,3,2,0,97,2,2,0,2,0,0,21,1,1,6,19,51
282210510,"é¬éRés","è¨å¥",88,41,61,103,117,-15,-14,-0.145631067961165,-0.11965811965812,0.511363636363636,0.524271844660194,0.435897435897436,-0.0129082082965578,0.0883744087627583,0.0340909090909091,0.0679611650485437,0.454545454545455,0.407766990291262,0.0377358490566038,0,0.926829268292683,0.976190476190476,0.0909090909090909,0.215686274509804,0.288461538461538,0.215686274509804,0.235294117647059,0.509803921568627,0,0,0,3,1,1,0,2,1,3,0,3,4,3,5,5,4,0,2,0,0,0,3,0,1,2,4,1,1,0,2,2,4,5,2,7,3,4,6,3,1,0,80,8,8,3,4,1,0,26,1,7,6,8,40
282210520,"é¬éRés","âúéR",23,9,14,26,28,-3,-2,-0.115384615384615,-0.0714285714285714,0.565217391304348,0.423076923076923,0.321428571428571,0.142140468227425,0.101648351648352,0.130434782608696,0.0769230769230769,0.304347826086957,0.5,0,0.0714285714285714,1,1,0.0434782608695652,0,0.153846153846154,0,0.333333333333333,0.555555555555556,2,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,1,2,2,0,2,0,0,22,1,1,0,0,1,0,6,0,1,3,2,11
282210530,"é¬éRés","óßã‡",29,14,21,29,45,0,-16,0,-0.355555555555556,0.551724137931034,0.448275862068966,0.4,0.103448275862069,0.0482758620689655,0.0344827586206897,0,0.413793103448276,0.551724137931034,0,0.0588235294117647,1,1,0.142857142857143,0.214285714285714,0.125,0.214285714285714,0.285714285714286,0.5,1,0,0,0,1,1,1,0,0,1,0,1,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,0,2,2,2,1,0,0,24,4,4,0,2,2,0,7,0,4,1,1,15
282210540,"é¬éRés","ésñÏÅX",49,24,40,60,67,-11,-7,-0.183333333333333,-0.104477611940299,0.73469387755102,0.55,0.492537313432836,0.18469387755102,0.0574626865671642,0,0,0.26530612244898,0.45,0.0714285714285714,0.105263157894737,0.958333333333333,0.962962962962963,0.0208333333333333,0.230769230769231,0.176470588235294,0.230769230769231,0.307692307692308,0.423076923076923,0,0,0,0,1,0,1,0,1,2,0,2,0,9,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,3,6,3,2,1,1,0,47,1,1,0,0,1,0,12,1,0,4,3,28
282210550,"é¬éRés","è¨ëq",34,16,26,33,43,1,-10,0.0303030303030303,-0.232558139534884,0.411764705882353,0.454545454545455,0.418604651162791,-0.0427807486631016,0.0359408033826638,0.0588235294117647,0.0303030303030303,0.529411764705882,0.515151515151515,0.05,0.0909090909090909,0.9375,1,0.181818181818182,0.105263157894737,0.1,0.105263157894737,0.210526315789474,0.631578947368421,0,0,0,0,0,0,0,1,0,1,1,3,3,3,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,2,1,2,1,0,1,4,1,0,0,27,6,4,0,4,0,2,6,3,4,5,1,14
282210560,"é¬éRés","íÜ",89,40,70,106,115,-17,-9,-0.160377358490566,-0.0782608695652174,0.511363636363636,0.462264150943396,0.347826086956522,0.0490994854202401,0.114438063986875,0.0227272727272727,0.0471698113207547,0.465909090909091,0.490566037735849,0.0178571428571429,0.03125,0.948717948717949,1,0.0795454545454545,0.236363636363636,0.209677419354839,0.236363636363636,0.145454545454545,0.581818181818182,0,0,2,2,2,0,1,0,4,2,2,3,5,4,10,5,5,0,1,0,0,0,0,0,2,0,1,1,1,1,4,2,6,2,3,5,6,1,4,0,1,0,81,7,7,0,3,4,0,25,6,1,5,7,44
282210570,"é¬éRés","éOåF",35,11,27,35,36,0,-1,0,-0.0277777777777778,0.428571428571429,0.4,0.5,0.0285714285714285,-0.1,0.2,0.171428571428571,0.371428571428571,0.428571428571429,0.0434782608695652,0,0.818181818181818,0.916666666666667,0.114285714285714,0.318181818181818,0.272727272727273,0.318181818181818,0.181818181818182,0.5,0,2,0,0,2,0,0,1,1,1,0,1,1,3,1,4,0,0,0,0,0,0,2,3,0,0,0,1,0,2,2,0,0,1,2,2,2,0,0,1,0,0,31,4,4,0,4,0,0,10,0,4,6,2,13
282210580,"é¬éRés","ïüà‰",170,70,135,195,210,-25,-15,-0.128205128205128,-0.0714285714285714,0.447058823529412,0.375661375661376,0.338095238095238,0.0713974478680361,0.0375661375661375,0.0882352941176471,0.0952380952380952,0.464705882352941,0.529100529100529,0.0388349514563107,0,0.985714285714286,1,0.0548780487804878,0.202020202020202,0.171717171717172,0.202020202020202,0.202020202020202,0.525252525252525,3,1,0,4,0,2,5,3,5,9,1,5,7,14,11,6,3,3,1,0,0,2,4,5,0,2,2,1,4,9,2,4,4,10,10,10,9,3,3,3,0,0,155,9,8,3,0,5,1,52,7,3,16,6,80
282210590,"é¬éRés","â∫‚™å©",42,13,26,47,57,-5,-10,-0.106382978723404,-0.175438596491228,0.380952380952381,0.404255319148936,0.368421052631579,-0.0233029381965552,0.0358342665173572,0.142857142857143,0.170212765957447,0.476190476190476,0.425531914893617,0,0,1,1,0.0476190476190476,0.0526315789473684,0.137931034482759,0.0526315789473684,0.421052631578947,0.526315789473684,1,2,3,1,0,0,1,0,1,2,0,1,3,2,1,1,0,2,0,0,0,0,0,0,1,0,2,0,1,1,1,0,1,4,1,2,1,2,3,1,0,0,40,2,2,0,0,2,0,14,0,2,1,3,22
282210600,"é¬éRés","è„‚™å©",68,30,47,77,67,-9,10,-0.116883116883117,0.149253731343284,0.411764705882353,0.337662337662338,0.432835820895522,0.0741023682200153,-0.0951734832331847,0.161764705882353,0.194805194805195,0.426470588235294,0.467532467532468,0.0294117647058824,0,0.933333333333333,0.935483870967742,0.121212121212121,0.0909090909090909,0.142857142857143,0.0909090909090909,0.242424242424242,0.636363636363636,1,3,1,0,1,1,0,2,3,2,0,5,2,3,4,1,1,3,0,1,0,0,2,4,1,0,0,1,3,2,1,2,3,0,6,1,4,1,2,1,0,0,58,8,8,1,1,6,0,25,0,8,8,11,14
282210610,"é¬éRés","éRìc",58,17,35,70,73,-12,-3,-0.171428571428571,-0.0410958904109589,0.456140350877193,0.285714285714286,0.246575342465753,0.170426065162907,0.0391389432485323,0.140350877192982,0.114285714285714,0.403508771929825,0.6,0.03125,0.0454545454545455,1,0.9,0.0526315789473684,0.0967741935483871,0.261904761904762,0.0967741935483871,0.161290322580645,0.516129032258065,1,3,2,1,0,1,2,2,0,1,2,2,0,5,3,0,2,0,1,0,0,0,0,2,1,1,0,0,3,2,1,0,3,1,4,2,0,3,5,1,0,0,54,3,3,1,1,1,0,23,2,1,3,8,20
282210620,"é¬éRés","è¨ìcíÜ",98,40,66,109,114,-11,-5,-0.100917431192661,-0.043859649122807,0.449438202247191,0.425925925925926,0.333333333333333,0.0235122763212651,0.0925925925925926,0.123595505617978,0.101851851851852,0.426966292134831,0.472222222222222,0.0227272727272727,0,0.948717948717949,0.95,0.0963855421686747,0.0930232558139535,0.145833333333333,0.0930232558139535,0.395348837209302,0.488372093023256,1,3,0,2,0,1,1,4,2,1,4,1,3,3,6,4,3,1,1,0,0,0,3,4,0,0,0,2,1,5,1,4,4,2,6,6,5,1,0,2,2,0,75,8,8,1,5,2,0,25,3,5,7,11,32
282210630,"é¬éRés","è¨óß",53,21,39,59,61,-6,-2,-0.101694915254237,-0.0327868852459016,0.60377358490566,0.542372881355932,0.442622950819672,0.0614007035497282,0.0997499305362601,0.0188679245283019,0.0338983050847458,0.377358490566038,0.423728813559322,0,0.0465116279069767,1,1,0.0377358490566038,0.243243243243243,0.219512195121951,0.243243243243243,0.0810810810810811,0.621621621621622,0,0,1,0,0,1,2,1,1,1,2,3,1,4,3,2,3,3,1,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,3,6,2,3,2,0,0,0,51,2,2,1,0,1,0,20,2,0,6,5,20
282210640,"é¬éRés","ëêÉmè„",88,35,57,96,96,-8,0,-0.0833333333333333,0,0.511363636363636,0.489583333333333,0.458333333333333,0.021780303030303,0.03125,0.0568181818181818,0.0833333333333333,0.431818181818182,0.427083333333333,0.0377358490566038,0.0338983050847458,1,0.973684210526316,0.0487804878048781,0.392156862745098,0.280701754385965,0.392156862745098,0.196078431372549,0.411764705882353,1,1,0,3,1,1,1,4,1,4,3,2,0,3,6,3,6,2,3,1,0,1,2,0,2,2,0,0,3,1,1,3,3,3,3,3,6,4,3,0,1,1,78,4,3,3,0,0,1,24,1,4,10,5,38
282210650,"é¬éRés","ç◊çHèä",123,43,82,119,109,4,10,0.0336134453781513,0.0917431192660551,0.268292682926829,0.289473684210526,0.293577981651376,-0.021181001283697,-0.00410429744084984,0.219512195121951,0.166666666666667,0.51219512195122,0.543859649122807,0.0333333333333333,0.0153846153846154,0.953488372093023,1,0.226086956521739,0.258620689655172,0.203125,0.258620689655172,0.224137931034483,0.5,6,6,5,4,2,0,0,7,4,4,4,6,6,3,5,2,2,2,1,0,0,3,5,2,1,1,0,2,7,2,5,1,3,4,5,4,5,3,1,0,0,0,89,26,26,17,4,5,0,29,4,26,10,7,39
282210660,"é¬éRés","å¸à‰",115,48,73,129,134,-14,-5,-0.108527131782946,-0.0373134328358209,0.526315789473684,0.390625,0.41044776119403,0.135690789473684,-0.0198227611940299,0.12280701754386,0.125,0.350877192982456,0.484375,0.015625,0.0256410256410256,0.958333333333333,0.98,0.0964912280701754,0.396825396825397,0.315789473684211,0.396825396825397,0.206349206349206,0.396825396825397,2,3,3,0,0,0,3,1,5,1,0,2,3,6,7,2,4,2,2,1,0,3,1,2,2,2,0,4,4,4,1,0,5,3,9,5,6,4,8,3,1,0,103,11,11,0,0,11,0,35,1,10,5,12,51
282210670,"é¬éRés","ì»óú",43,15,28,43,55,0,-12,0,-0.218181818181818,0.605263157894737,0.558139534883721,0.363636363636364,0.0471236230110159,0.194503171247357,0.0526315789473684,0.0232558139534884,0.342105263157895,0.418604651162791,0,0,1,1,0,0.318181818181818,0.307692307692308,0.318181818181818,0.318181818181818,0.272727272727273,2,0,0,0,0,0,2,1,1,0,1,1,2,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,5,0,0,4,1,1,0,38,0,0,0,0,0,0,12,0,0,2,3,21
282210680,"é¬éRés","î¶òH",32,12,21,32,41,0,-9,0,-0.219512195121951,0.5,0.53125,0.341463414634146,-0.03125,0.189786585365854,0.09375,0.0625,0.40625,0.40625,0,0,1,1,0.09375,0.117647058823529,0.2,0.117647058823529,0.294117647058824,0.352941176470588,2,0,0,1,1,0,1,1,1,0,0,2,1,0,4,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,3,1,2,0,2,2,0,0,29,3,3,3,0,0,0,12,0,3,0,1,16
282210690,"é¬éRés","âúå¥éR",32,10,23,37,35,-5,2,-0.135135135135135,0.0571428571428571,0.40625,0.324324324324324,0.333333333333333,0.0819256756756757,-0.00900900900900897,0.15625,0.108108108108108,0.4375,0.567567567567568,0,0.111111111111111,1,0.923076923076923,0,0.0625,0.0625,0.0625,0.4375,0.5,0,2,1,0,0,0,0,2,0,1,0,1,3,3,3,0,0,1,1,0,0,1,1,0,0,0,0,3,0,0,0,1,3,0,2,0,1,1,1,0,0,0,32,0,0,0,0,0,0,4,0,0,3,2,23
282210700,"é¬éRés","íÜå¥éR",49,20,38,58,48,-9,10,-0.155172413793103,0.208333333333333,0.408163265306122,0.413793103448276,0.333333333333333,-0.0056298381421534,0.0804597701149425,0.183673469387755,0.172413793103448,0.408163265306122,0.413793103448276,0.0303030303030303,0.0344827586206897,1,1,0.142857142857143,0.21875,0.178571428571429,0.21875,0.09375,0.6875,1,2,1,0,0,0,0,5,3,3,0,0,1,2,7,2,0,0,0,0,0,1,1,3,0,0,0,2,1,0,1,1,1,2,4,3,0,1,0,1,0,0,42,7,7,2,2,3,0,14,2,5,8,2,18
282210710,"é¬éRés","â∫å¥éR",80,32,51,91,87,-11,4,-0.120879120879121,0.0459770114942529,0.435897435897436,0.417582417582418,0.425287356321839,0.0183150183150183,-0.00770493873942146,0.166666666666667,0.131868131868132,0.397435897435897,0.450549450549451,0.0263157894736842,0.0175438596491228,0.96875,1,0.0256410256410256,0.405405405405405,0.267857142857143,0.405405405405405,0.0810810810810811,0.459459459459459,1,1,2,2,0,0,1,1,2,3,4,1,3,2,2,6,3,2,1,0,0,3,5,1,1,1,0,0,2,2,0,4,2,2,4,3,6,3,2,0,0,0,76,2,2,0,1,1,0,36,1,1,9,1,30
282210720,"é¬éRés","êºñÏÅX",93,40,67,113,132,-20,-19,-0.176991150442478,-0.143939393939394,0.574712643678161,0.442477876106195,0.363636363636364,0.132234767571966,0.0788415124698311,0.0229885057471264,0.0353982300884956,0.402298850574713,0.52212389380531,0,0,0.95,0.976190476190476,0.0574712643678161,0.236363636363636,0.138888888888889,0.236363636363636,0.218181818181818,0.509090909090909,0,1,0,0,2,0,1,3,3,2,0,4,3,7,8,2,4,2,3,0,0,0,1,0,0,1,2,1,2,1,0,0,5,5,5,8,2,3,4,2,0,0,82,5,5,2,0,3,0,27,2,3,1,2,52
282210730,"é¬éRés","à¿å˚",86,34,65,104,114,-18,-10,-0.173076923076923,-0.087719298245614,0.546511627906977,0.403846153846154,0.342105263157895,0.142665474060823,0.0617408906882591,0.0581395348837209,0.144230769230769,0.395348837209302,0.451923076923077,0.0238095238095238,0.0172413793103448,0.970588235294118,0.972972972972973,0,0.268292682926829,0.315789473684211,0.268292682926829,0.121951219512195,0.609756097560976,0,0,2,2,1,0,0,3,1,4,3,4,1,3,7,6,2,1,1,0,0,0,1,2,1,2,1,0,1,1,3,3,1,2,5,7,6,4,4,0,1,0,78,0,0,0,0,0,0,23,0,0,6,4,45
282210740,"é¬éRés","à¿å˚",35,18,25,47,49,-12,-2,-0.25531914893617,-0.0408163265306122,0.342857142857143,0.340425531914894,0.346938775510204,0.00243161094224925,-0.00651324359531047,0.0571428571428571,0.0851063829787234,0.6,0.574468085106383,0,0,0.941176470588235,1,0.0285714285714286,0.318181818181818,0.166666666666667,0.318181818181818,0.136363636363636,0.545454545454545,0,0,0,2,0,0,1,1,0,2,2,0,3,3,1,0,2,0,0,0,0,0,1,1,0,2,0,0,1,1,0,1,2,3,1,0,1,2,2,0,0,0,34,1,1,0,0,1,0,11,1,0,0,9,14
282210750,"é¬éRés","êÏå¥",52,23,29,53,62,-1,-9,-0.0188679245283019,-0.145161290322581,0.5,0.547169811320755,0.467741935483871,-0.0471698113207547,0.0794278758368838,0.108695652173913,0.0943396226415094,0.391304347826087,0.358490566037736,0.0357142857142857,0,0.782608695652174,0.956521739130435,0.108695652173913,0.333333333333333,0.304347826086957,0.333333333333333,0.111111111111111,0.555555555555556,0,1,0,0,1,2,2,1,3,0,1,0,1,2,3,1,4,0,0,0,0,0,2,2,0,1,0,2,2,0,1,0,1,0,2,0,3,4,1,3,0,0,41,5,3,2,1,0,2,10,0,5,5,3,23
282210760,"é¬éRés","ñ{ñæíJ",74,41,57,73,74,1,-1,0.0136986301369863,-0.0135135135135135,0.594594594594595,0.652777777777778,0.527027027027027,-0.0581831831831832,0.125750750750751,0.027027027027027,0.0277777777777778,0.378378378378378,0.319444444444444,0,0,0.829268292682927,1,0.162162162162162,0.304347826086957,0.333333333333333,0.304347826086957,0.130434782608696,0.521739130434783,0,0,0,0,0,1,3,1,1,1,1,2,4,1,8,3,5,0,1,0,0,1,1,0,1,0,3,0,2,1,0,3,1,3,3,6,9,2,3,2,1,0,62,12,12,1,0,11,0,21,1,12,5,3,32
282210770,"é¬éRés","ïüèZ",98,47,67,100,117,-2,-17,-0.02,-0.145299145299145,0.418367346938776,0.49,0.478632478632479,-0.0716326530612245,0.0113675213675213,0.0816326530612245,0.07,0.5,0.44,0.0188679245283019,0.0677966101694915,0.869565217391304,0.977272727272727,0.125,0.134615384615385,0.145454545454545,0.134615384615385,0.153846153846154,0.692307692307692,2,2,1,0,0,1,4,2,3,2,2,5,5,2,1,5,2,3,2,0,0,2,1,0,3,1,0,2,3,1,1,5,3,6,1,7,5,8,4,1,0,0,84,12,12,0,2,10,0,15,6,7,8,5,55
282210780,"é¬éRés","ïüèZ",69,34,46,86,99,-17,-13,-0.197674418604651,-0.131313131313131,0.454545454545455,0.441860465116279,0.323232323232323,0.0126849894291755,0.118628141883956,0.0454545454545455,0.0465116279069767,0.5,0.511627906976744,0,0.0408163265306122,0.852941176470588,0.8,0.127272727272727,0,0.0425531914893617,0,0.296296296296296,0.703703703703704,2,1,0,1,2,3,4,0,2,2,2,2,5,2,3,1,4,0,2,0,0,0,0,0,1,0,1,1,0,2,1,1,1,2,3,2,4,3,4,2,0,0,48,7,7,1,3,3,0,12,3,4,4,10,22
282210790,"é¬éRés","ïüèZ",96,10,24,109,112,-13,-3,-0.119266055045872,-0.0267857142857143,0.875,0.779816513761468,0.758928571428571,0.0951834862385321,0.0208879423328965,0,0.00917431192660551,0.125,0.211009174311927,0,0,1,1,0.858695652173913,0.3,0.0666666666666667,0.3,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,1,9,2,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1,4,1,2,2,17,27,9,3,13,79,79,79,0,0,0,4,79,0,0,0,9
282210800,"é¬éRés","ïüèZ",158,59,84,174,182,-16,-8,-0.0919540229885057,-0.043956043956044,0.470588235294118,0.471264367816092,0.423076923076923,-0.000676132521974293,0.0481874447391689,0.117647058823529,0.160919540229885,0.411764705882353,0.367816091954023,0.0410958904109589,0.0289855072463768,0.631578947368421,0.616666666666667,0.220689655172414,0.114285714285714,0.119402985074627,0.114285714285714,0.157142857142857,0.657142857142857,0,4,6,5,2,0,1,4,2,6,3,2,1,4,6,4,6,3,3,0,0,0,4,4,7,3,1,2,4,5,4,5,1,5,3,10,6,9,11,5,1,1,113,32,32,24,3,5,0,27,5,27,11,25,50
